Респондент,Сообщество,"Среднегодовой.доход,.тыс..$","Объем.потребленного.алкоголя.в.год,.л.",Количество.членов.семьи,Количество.лет.образования,"Доля.от.дохода.семьи.которая.тратится.на.продовольствие,.%",Коэффициент.Джини.сообщества,"Издержки.сообщества.на.окружающую.среду,.млн..$","Охват.беспроводной.связи.в.сообществе,.%","Количество.смертей.от.вирусных.и.респираторных.заболеваний.в.сообществе,.тыс..человек",Волатильность.потребительских.цен.в.сообществе,Ощущаемое.счастье
21611,147,716.477,32,1,25,28,0.0510813855845065,362.35,0.876997699029419,2.69,6.58141506003282,9
21617,588,572.318,46,4,15,47,0.569944423721579,189.21,0.526513670224827,13.26,3.78594135070556,4
21621,472,177.813,55,6,11,63,0.689902936676003,174.32,0.322932011504897,13.59,3.85015855839195,1
21625,283,249.377,35,1,22,34,0.696249836922808,147.68,0.378019862165936,10.99,3.66666111377477,6
21647,77,815.324,44,1,16,43,0.286866267616159,316.1,0.660196323180729,0.54,5.59956321122201,9
21658,14,717.745,44,1,18,38,0.570557442891639,198.01,0.494350341497268,11.95,3.6793153389044,7
21663,262,569.231,55,8,17,51,0.594673073525579,177.75,0.534740382444156,13.41,3.56298239110417,4
21682,95,141.179,57,3,10,47,0.635159246522758,182.51,0.559174675504887,11.31,3.94471520240923,2
21684,419,47.9,74,1,7,70,0.287982082591517,341.52,0.696908130105136,1.44,5.36009356012167,3
21685,69,174.796,56,9,10,48,0.672980659712543,72.86,0.190306185716894,11.62,1.54850240999579,1
21695,571,79.803,51,5,15,43,0.939883784446953,55.17,0.107622380842499,11.08,1.6513056517935,2
21702,515,214.981,56,1,11,62,0.629689975209576,141.64,0.302509740299409,12.32,1.8152614919869,2
21703,375,131.083,49,7,16,46,0.871358239351454,18.56,0.14810869803999,33.36,0.535397148128127,2
21708,472,196.07,55,4,9,46,0.689902936676003,174.32,0.322932011504897,13.59,3.85015855839195,2
21720,390,90.237,65,1,7,67,0.356138801997474,260.35,0.497795994367275,12.09,5.54603244721637,3
21731,317,85.227,49,2,9,45,0.885800904023273,55.07,0.21290743405321,23.09,0.563217095702591,1
21753,465,126.338,36,10,19,34,0.795348690831329,33.07,0.155137603898106,32.91,0.371558710793314,2
21770,404,754.714,44,3,16,49,0.342161414835895,267.2,0.563079632118303,11.56,5.59846190352731,7
21772,447,31.421,71,2,5,65,0.180929214105361,308.22,0.818663782180268,2.15,6.41045225886692,3
21787,552,325.953,46,2,14,47,0.70768371244761,127.27,0.250139926096379,13.02,1.62543218885034,2
21795,470,1032.075,42,7,24,34,0.814686053465765,26.61,0.205355217174428,23.0,0.326408750741158,7
21797,129,281.761,55,7,7,65,0.695301279861162,119.11,0.243297588385181,12.41,1.99898510190412,1
21806,249,393.286,47,12,22,38,0.539434528449149,207.22,0.576451790926528,13.36,3.5520366103717,7
21814,152,403.045,55,5,10,48,0.749398874470581,176.72,0.409112854771094,12.56,3.92675280595367,2
21821,330,584.643,33,12,26,34,0.833764750041665,61.18,0.178142243055669,33.03,0.387857796715896,5
21829,396,130.52,45,9,19,40,0.707418773945824,126.68,0.272778670497374,11.75,1.90047783205571,3
21832,18,936.859,40,8,22,33,0.641402649400906,95.75,0.227454258012181,12.09,1.90841538873615,7
21843,65,838.805,48,8,20,39,0.641705307180252,97.49,0.191087812078792,13.02,1.92523380103971,7
21848,166,257.861,49,4,17,49,0.630163084636663,147.27,0.310139304371012,12.84,3.33959947707819,4
21850,225,144.747,66,3,5,64,0.66728598825436,166.45,0.372957101239481,12.67,3.7365470562633,1
21851,265,165.843,40,1,22,38,0.815041479538129,21.99,0.197076345025236,22.7,0.586723244760154,6
21854,200,222.779,39,5,26,29,0.760169062982229,66.13,0.14280200422749,11.15,1.88184739241375,6
21857,492,638.568,50,7,24,42,0.858831342725574,75.76,0.17892040019593,11.49,1.94272348487546,6
21869,586,623.321,33,4,23,28,1.00166176089938,32.01,0.146544190858453,32.62,0.223443569918656,5
21871,191,69.39,43,6,22,33,0.548262522030312,185.44,0.559539710068096,11.78,3.83493297427721,6
21882,375,158.323,31,3,24,35,0.871358239351454,18.56,0.14810869803999,33.36,0.535397148128127,6
21884,478,583.877,44,1,17,47,0.873147578028982,82.13,0.244119979287199,13.09,1.60910636917903,4
21892,250,863.483,39,1,22,32,0.680793306133277,163.78,0.369902832526371,12.1,3.89377068504356,7
21894,439,117.078,67,7,5,67,0.8571890441819,67.88,0.215227143648859,13.04,1.84112044590448,0
21900,590,77.844,65,8,9,64,0.321569519466771,267.21,0.533866336612447,12.1,5.86837539327871,3
21902,292,191.535,51,4,11,45,0.546059398375441,190.43,0.49015564788132,12.87,3.62963928838034,2
21914,575,105.625,62,4,9,64,0.864044381869968,38.61,0.126313868871976,33.83,0.543675194443065,0
21915,303,114.09,63,4,8,65,0.101111669598481,349.87,0.928337860605279,1.61,6.49105816000213,3
21919,220,180.774,67,7,7,69,0.542422325929396,196.58,0.529868569938189,13.05,3.8070730920111,1
21935,108,203.064,71,1,8,74,0.819679467260798,57.64,0.258392839777137,11.9,1.74644317704384,1
21936,171,483.441,54,3,10,50,0.360075375132417,316.2,0.70436366051485,1.51,5.54030426514252,5
21940,94,156.561,74,4,4,73,0.71714567786078,117.91,0.322279693983873,13.05,1.5889312815113,0
21955,221,412.744,53,8,12,47,0.92333171146711,16.56,0.175914158362273,32.63,0.347596246239806,1
21960,434,650.386,38,9,21,29,0.823651329681238,98.98,0.163346376161219,11.9,1.84376275518583,6
21964,381,406.413,50,9,12,47,0.475595181446159,223.95,0.574755173700436,11.37,3.75311110391318,4
21969,233,257.998,51,1,20,38,0.127353253689199,361.8,0.840845145593563,1.3,6.5482112301514,8
21971,245,635.242,27,6,16,25,0.821436177496396,55.57,0.154423638143935,12.69,1.94523745854244,5
21976,414,833.996,40,4,16,43,0.160446506772966,356.93,0.909579111142044,2.0,6.55072346252634,9
21985,455,701.22,41,5,15,38,0.566731476852529,158.88,0.43738525317595,13.91,3.72785094790292,5
22028,376,68.951,73,7,8,65,0.946391688507339,35.25,0.14429760212046,33.0,0.146471660629314,0
22043,215,270.088,39,4,24,26,0.587636939103207,96.56,0.263026260136988,12.95,1.8292261565761,6
22047,20,189.29,54,3,11,60,0.889194439310437,42.15,0.157015173416294,11.23,1.89223408013864,1
22048,420,83.828,68,4,4,64,0.646775380060449,137.01,0.234091053232096,12.94,1.92845850496277,0
22057,97,72.605,59,6,8,68,0.633911193869143,131.72,0.35509437555808,12.98,3.45221517061137,1
22058,213,281.343,46,7,14,50,0.115038316705218,310.23,0.831476402148554,2.31,6.38102240689995,5
22061,318,317.71,39,5,21,35,0.308154190606338,301.13,0.790879630530471,2.3,5.64650052999634,8
22066,303,219.837,45,7,10,47,0.101111669598481,349.87,0.928337860605279,1.61,6.49105816000213,5
22069,97,53.148,70,2,8,62,0.633911193869143,131.72,0.35509437555808,12.98,3.45221517061137,1
22070,125,100.681,75,6,9,70,0.0370078070949724,334.8,0.860553839663731,1.9,6.81494812218184,4
22076,368,190.374,66,9,7,66,0.880509249122969,71.57,0.197847800854627,14.19,2.07199850339566,0
22080,195,257.463,56,4,12,50,0.911736767598842,50.88,0.197103831746231,23.73,0.515048935591352,1
22085,42,456.121,46,1,23,42,0.323553445925357,306.24,0.712665008447193,0.8,5.6267317983463,9
22086,594,201.117,67,7,6,65,0.0365321382357348,353.8,0.816610165087213,2.67,6.92696580418704,3
22090,193,689.116,46,5,12,46,0.634968574652526,202.95,0.533934704695373,12.38,3.60569769066701,4
22101,209,330.133,46,2,11,46,0.824763678096831,47.39,0.185789776647603,22.23,0.498364377574329,2
22108,114,166.939,61,4,6,72,0.751101814552243,98.83,0.301474044200513,13.24,1.63294583645404,0
22124,197,140.688,47,8,10,46,0.367580427014634,286.51,0.517172832750182,13.04,5.24632671021906,3
22128,112,343.529,34,12,22,31,0.173461393506848,295.37,0.838365296569086,1.36,6.2495866946755,8
22130,191,68.352,36,8,20,38,0.548262522030312,185.44,0.559539710068096,11.78,3.83493297427721,6
22141,186,266.17,53,6,15,49,0.552516599052993,205.06,0.506290236161911,11.6,3.73093791814914,2
22144,103,543.885,41,3,21,28,0.860152970449847,58.49,0.169881722934287,32.32,0.421923071825053,5
22154,310,123.474,37,9,16,49,0.730684868880444,132.14,0.23402249184073,12.02,1.88723560086211,2
22173,530,292.06,61,1,9,48,0.0862539887339418,366.01,0.93380932553134,1.3,6.57089457608674,5
22175,568,211.272,46,3,14,44,0.800596871677829,37.34,0.180965300577069,22.6,0.406459600978497,2
22185,144,1016.754,32,10,24,35,0.310095451170033,327.37,0.712821793348604,3.58,5.82691145106403,9
22194,482,232.734,43,3,20,39,0.897305294509596,64.03,0.160408733536982,22.41,0.372366501913981,6
22195,229,616.311,48,1,15,45,0.945257397956818,30.58,0.205119393318445,24.28,0.330733076922608,4
22199,365,760.272,45,5,18,48,0.398376730412564,275.3,0.559086873103896,13.12,5.55612497729151,7
22204,477,293.087,39,8,24,33,0.820651217640957,80.71,0.189555130101547,12.76,2.14620756078854,6
22206,435,294.697,50,6,13,45,0.687314544113763,116.07,0.234873710672092,12.16,1.79771136315478,2
22228,356,67.055,48,10,8,47,0.927138834618798,83.64,0.184934851374928,12.24,1.7323576217293,1
22233,342,36.373,76,10,5,69,0.661554753899762,116.56,0.232939863190744,11.41,1.80867868341813,0
22235,337,738.515,52,2,16,48,0.663516990054202,108.7,0.269633810852871,13.82,1.87133997132277,5
22237,391,595.586,32,3,25,36,0.059780973516816,344.04,0.851090012389091,2.89,6.59253201247353,9
22246,523,143.262,44,8,20,42,0.544622249296507,179.03,0.602158356386989,12.72,3.79447986817902,6
22248,594,462.561,51,4,10,51,0.0365321382357348,353.8,0.816610165087213,2.67,6.92696580418704,5
22252,426,133.965,72,9,7,61,0.929239982968401,29.1,0.214038382546062,22.68,0.284766527788849,0
22254,514,34.05,62,6,7,64,0.149807238018291,321.7,0.801696394428349,2.11,6.26663147605008,3
22256,276,48.484,68,4,6,68,0.696108199112872,85.21,0.259062626622747,12.64,1.85528467587388,0
22257,205,212.92,41,3,21,34,0.902130124884311,32.32,0.156826184733826,32.61,0.635927540995193,6
22265,543,443.447,31,3,22,29,0.109902372455036,311.99,0.872554421596275,1.33,6.37352073627504,9
22273,574,406.063,52,3,18,54,0.964447481637305,9.07,0.183040296315044,34.66,0.463727400652457,2
22282,551,404.939,48,1,10,46,0.764072626756002,93.29,0.261139494609312,13.12,1.98882971027018,2
22285,553,45.835,46,6,11,46,0.924119503436055,15.42,0.183917818325751,23.06,0.237023969536388,1
22314,510,409.466,46,5,8,45,0.927873922817043,54.76,0.220680606363292,13.53,1.78808497892616,1
22316,255,57.05,63,1,10,65,0.323790938059191,242.95,0.571992122344729,10.55,5.56607898706631,3
22334,196,125.633,66,6,9,68,0.134439803310321,327.58,0.831074453011596,2.27,6.24094806884972,3
22337,11,31.418,61,4,6,69,0.128211236750798,388.53,0.88474471530816,2.56,6.54980351949465,3
22390,327,223.933,36,12,19,39,0.79362604653057,59.52,0.192436271747261,21.58,0.549451048500083,3
22401,444,270.962,34,8,21,30,0.906726697769263,49.43,0.203904506331474,12.61,1.96482052336091,6
22411,354,469.482,36,7,22,29,0.79903040502965,46.7,0.198390424753168,11.78,1.83009581275314,6
22415,52,743.164,37,6,22,35,0.815005548346837,67.48,0.159918344164986,32.58,0.223979126963973,6
22459,308,117.918,63,7,12,47,0.892124955783114,53.3,0.165916145103864,12.72,1.79822715940291,1
22464,96,294.147,65,2,6,61,0.728608562175572,101.87,0.247413431434701,12.33,1.93788023052435,1
22465,493,517.481,36,5,20,26,0.77361895878786,86.91,0.170664173143873,11.57,1.8427666649067,6
22474,504,753.669,49,1,15,46,0.758693526912706,160.11,0.320602684754008,12.04,3.77039828311365,4
22476,361,73.078,69,1,5,63,0.883178476487114,19.56,0.139394393147344,33.74,0.558025947552171,0
22492,509,134.97,51,1,9,49,0.178730467419508,328.55,0.868077368671302,2.82,6.52372256143539,5
22507,475,179.109,62,6,13,68,0.68638776191537,107.17,0.307068257731231,12.06,1.85539737706587,1
22510,144,769.515,51,2,17,48,0.310095451170033,327.37,0.712821793348604,3.58,5.82691145106403,8
22512,368,785.544,46,10,22,31,0.880509249122969,71.57,0.197847800854627,14.19,2.07199850339566,6
22514,594,493.47,56,9,13,44,0.0365321382357348,353.8,0.816610165087213,2.67,6.92696580418704,5
22516,307,229.174,40,4,18,40,0.66538003531377,210.2,0.413288809409329,13.27,3.53489933854404,6
22526,450,539.325,42,8,21,40,0.868561041503993,94.84,0.161400397231123,13.0,1.77027173968032,5
22536,457,157.939,64,10,7,66,0.361445535612989,327.48,0.689209678035468,2.25,5.43030251157262,3
22537,49,96.164,71,10,5,64,0.910576647522705,42.42,0.200126333863376,12.1,1.45160124994588,0
22541,494,41.298,74,6,8,69,0.903506460907301,35.96,0.102791397065497,32.86,0.44305178762143,0
22548,108,461.398,53,4,10,47,0.819679467260798,57.64,0.258392839777137,11.9,1.74644317704384,2
22555,362,302.581,53,2,9,49,0.883759980149648,59.95,0.200272894956882,22.79,0.272461386161173,1
22560,540,142.04,67,12,7,62,0.60427092981303,166.92,0.375075156895896,11.43,3.70932416965196,0
22561,279,82.643,57,4,9,48,0.682117492928375,134.68,0.33126323859504,12.66,3.55005750381042,2
22566,433,533.708,44,6,17,47,0.307499641069594,242.35,0.527802190591724,12.62,5.1919097039427,5
22578,318,326.05,45,2,19,38,0.308154190606338,301.13,0.790879630530471,2.3,5.64650052999634,8
22582,132,205.871,53,10,11,51,0.798876549097766,93.93,0.1601657341663,11.99,1.7356991412014,1
22590,556,432.154,44,11,26,34,0.719671392900135,95.0,0.306131065373977,11.77,2.14687093925289,6
22593,395,358.448,38,1,22,34,0.897439336687778,82.4,0.200157565497618,11.24,1.95468556158209,6
22599,521,134.733,67,10,4,66,0.177609697812762,331.4,0.913840761187251,3.12,6.31344440934418,3
22607,159,179.885,58,12,10,61,0.957947211377817,65.73,0.166600492725927,32.4,0.281567615756061,0
22622,216,359.706,46,2,12,50,0.117409943199887,343.8,0.886060771242815,1.38,6.72450049145986,5
22623,27,13.123,67,5,8,65,0.337423284102118,287.37,0.669687707952098,1.8,5.63065244284391,3
22636,170,316.852,52,10,13,46,0.915527544140672,50.02,0.199113897318725,21.67,0.795734317432024,1
22638,568,229.48,57,4,20,38,0.800596871677829,37.34,0.180965300577069,22.6,0.406459600978497,5
22649,14,326.619,62,2,9,63,0.570557442891639,198.01,0.494350341497268,11.95,3.6793153389044,3
22662,5,38.592,51,8,11,45,0.0909829783550237,322.58,0.846661052323157,3.28,7.0,5
22665,256,403.391,52,5,18,49,0.302131975916085,276.55,0.643811551467058,2.93,5.25524534373659,7
22666,528,291.902,59,3,11,48,0.707216801274019,186.1,0.517666102365913,11.18,3.76257896612819,2
22700,563,127.923,74,7,7,68,0.747852555877111,180.5,0.41217810226834,12.53,4.05827292779923,1
22703,234,112.205,37,3,25,26,0.577645616572674,196.58,0.518830954702944,12.48,3.84733419492484,8
22704,103,564.115,29,1,22,28,0.860152970449847,58.49,0.169881722934287,32.32,0.421923071825053,6
22705,144,410.479,51,7,11,51,0.310095451170033,327.37,0.712821793348604,3.58,5.82691145106403,5
22708,59,824.772,43,8,23,36,0.734392811842712,186.45,0.345569232201419,12.4,3.76109550595866,7
22711,296,707.075,39,1,17,37,1.01226782811728,7.93,0.153713244738123,33.36,0.231679400599252,4
22715,16,922.349,34,6,22,24,0.891805225528207,70.99,0.190796739094485,12.09,2.04436231688782,7
22716,386,603.557,47,3,15,52,0.577510361847627,200.37,0.478913869279672,12.82,3.65866476440274,5
22717,158,104.409,69,12,5,62,0.700749949935909,112.24,0.244388101638913,11.7,1.94222038212144,0
22729,459,125.362,62,6,10,63,0.113681398580953,326.26,0.838205575226129,2.16,6.42752616653218,3
22731,183,81.392,81,6,6,74,0.340375183654145,248.53,0.604692488944849,11.67,5.27364764130623,2
22753,448,366.48,58,3,12,46,0.666893297425262,104.13,0.266968529427666,11.66,1.80222544304371,2
22756,562,227.376,54,3,13,43,0.819936478616244,81.56,0.107869431370786,12.73,1.74087924026525,2
22764,11,51.391,58,6,12,66,0.128211236750798,388.53,0.88474471530816,2.56,6.54980351949465,5
22774,305,87.357,73,1,8,65,0.88727417743582,30.82,0.143579748485888,33.07,0.448693656486393,0
22777,15,140.851,48,7,10,48,0.342084013961871,254.75,0.514069445019536,12.38,5.25215060160269,3
22781,277,31.705,74,4,6,68,0.527407827178868,179.95,0.523720855412531,12.68,3.66536852432985,1
22792,391,269.007,51,7,11,46,0.059780973516816,344.04,0.851090012389091,2.89,6.59253201247353,5
22793,436,60.277,80,3,8,71,0.127986856020237,353.29,0.837986545573464,1.91,6.33315174842849,3
22814,78,618.247,47,9,15,47,0.695405665753619,93.1,0.294960920357009,12.73,2.03824928643949,4
22818,52,843.959,33,6,25,31,0.815005548346837,67.48,0.159918344164986,32.58,0.223979126963973,7
22836,282,42.084,66,2,6,67,0.669975574737209,146.71,0.385791211370486,12.79,3.77571457351737,1
22858,406,355.425,52,5,19,47,0.774185640743697,58.9,0.195459155746757,11.31,1.60188689939744,5
22860,424,421.645,40,4,25,34,0.3315985526396,287.68,0.709467902066036,2.75,5.35552786708009,9
22869,285,170.958,64,11,7,67,0.232279642829207,240.39,0.528611328551834,13.64,5.37196885493045,2
22871,231,142.485,66,2,8,64,0.9078882603404,52.8,0.268805576751655,12.51,1.62508634374452,1
22875,273,211.05,58,1,12,48,0.877709942634491,29.18,0.124195895375416,23.32,0.347341635444906,2
22896,400,333.081,59,3,11,66,0.868115722883817,32.76,0.1,23.94,0.350585346142801,1
22899,53,1028.672,33,4,24,29,0.424993858319437,263.52,0.516324975881431,12.33,5.60885947905563,9
22904,339,118.914,73,2,7,66,0.347935306538694,332.7,0.730331187131579,2.43,5.52956095947391,3
22905,99,74.296,67,11,5,65,0.901502929262204,47.2,0.161875412118404,22.17,0.464319590460969,0
22918,425,89.549,42,4,24,34,0.858441220719571,62.48,0.2416551439808,13.5,2.06035617507229,6
22925,71,615.37,50,5,21,27,0.318600606180897,276.05,0.503593024487008,12.77,5.19255685166364,8
22937,529,85.537,40,8,18,39,0.725817212514095,75.97,0.183564362366328,11.5,1.705890773244,3
22940,538,440.473,50,1,13,48,0.723431252937418,157.94,0.224892406509228,12.04,2.21186755136128,2
22943,408,130.914,71,1,11,68,0.727588105467311,149.19,0.320486664978181,12.59,1.77393703209601,1
22945,506,227.225,40,4,22,36,0.695205700620555,170.39,0.376608496383671,10.87,3.68325133001272,6
22948,80,472.567,55,3,13,48,0.728726786758407,159.23,0.372937781892302,11.49,3.96033852474548,2
22954,320,906.478,39,3,22,35,0.57695762709799,185.2,0.484781476002226,11.81,3.97015350512289,8
22971,589,373.125,48,2,10,46,0.189278476566093,296.11,0.84355733496416,1.87,6.34417328558596,5
22985,520,782.786,50,3,12,48,0.311284949588475,240.57,0.504245492852762,12.58,5.2089496848587,5
22991,241,193.071,61,7,6,62,0.117078022077009,318.02,0.823830510665138,1.59,6.49915845097074,3
22994,107,105.924,56,3,7,63,0.314395979660569,252.08,0.551385986966844,12.75,5.45798928841686,3
22997,393,683.058,40,6,23,31,0.284085748016902,328.03,0.70436150462956,1.71,5.39643959558376,9
23011,458,741.691,53,8,15,49,0.491185970479713,263.05,0.563768835973378,11.67,5.396468145674,4
23016,119,485.756,41,7,16,51,0.0703924327643472,310.57,0.841052973977513,2.34,6.44378656235948,7
23017,498,213.583,50,4,14,49,0.731185598123443,189.0,0.371669314452569,13.58,3.81936416535797,2
23022,195,436.076,45,1,21,34,0.911736767598842,50.88,0.197103831746231,23.73,0.515048935591352,6
23031,268,357.04,55,5,13,48,0.834221256658513,56.25,0.175884888251907,12.67,1.74818487278955,2
23045,52,657.045,49,5,18,49,0.815005548346837,67.48,0.159918344164986,32.58,0.223979126963973,4
23049,75,109.637,65,8,4,65,0.113064160167985,335.27,0.846600654109442,3.25,6.69987546651495,3
23054,49,98.192,60,4,8,62,0.910576647522705,42.42,0.200126333863376,12.1,1.45160124994588,0
23063,521,809.587,41,2,24,33,0.177609697812762,331.4,0.913840761187251,3.12,6.31344440934418,9
23066,157,416.675,53,4,14,49,0.922545453427516,28.87,0.199551462929668,33.06,0.401765362790567,1
23089,142,516.543,41,1,17,38,0.444725007544522,245.48,0.598467703057769,12.82,5.74975725495015,7
23091,544,234.276,61,1,11,63,0.691073613615522,92.17,0.296840532434737,12.66,1.7940604798699,2
23092,211,391.662,43,3,10,47,0.71467329659556,106.52,0.288403534977327,12.66,2.01401611197781,2
23096,515,601.965,36,10,23,29,0.629689975209576,141.64,0.302509740299409,12.32,1.8152614919869,7
23108,373,858.524,42,5,22,41,0.749635555811,125.3,0.2510432762305,12.83,1.81634222059326,7
23136,399,481.961,50,4,13,46,0.719972648281204,141.98,0.369010953672975,12.45,3.78716554785681,3
23138,348,214.684,63,5,9,67,0.239936869033348,302.67,0.825882381111697,1.72,6.17455888538288,3
23141,193,180.143,68,3,7,66,0.634968574652526,202.95,0.533934704695373,12.38,3.60569769066701,1
23156,271,301.82,56,3,11,46,0.468320240340535,192.92,0.577149423319829,12.34,3.92196965406576,4
